speaker ID	Gender	Vowel	Cochleogram	file
09204	f	u	[0.0031077326,0.0027177546,0.0039016418,0.0011191666,0.006624594,0.003000798,0.0064192554,0.0060853516,0.01282972,0.010938396,0.023582378,0.034512937,0.10519602,0.079725094,0.08172215,0.0340583,0.02331054,0.0193609,0.017000737,0.0154161425,0.014760544,0.018168714,0.06033015,0.059500556,0.016534405,0.009574124,0.008207705,0.007656703,0.00731757,0.007536433,0.0034449815,0.0041708737,0.0046673845,0.0045819515,0.0068096374,0.008865337,0.0050965757,0.0031637433,0.0042952923,0.0053541334,0.0035772878,0.0024460368,0.0039465944,0.0039623454,0.0027683438,0.002721562,0.0022692892,0.0022323993,0.0022586358,0.0020319459,0.0018127261,0.0017039179,0.0016785115,0.001631492,0.0015554968,0.0014451785,0.0014200163,0.001429931,0.0017831224,0.0022889301,0.0017186521,0.0012587733,0.0012095625,0.0013264958,0.0013661729,0.0010334478,0.00090199156,0.0008720273,0.00087689114,0.0008257073,0.00079620467,0.0008860666,0.00080235925,0.0007542493,0.00077021157,0.00081953447,0.00090405694,0.0007499649,0.00062771747,0.002112693]	caf_09204_01323309667
09204	f	u	[0.0073947855,0.0058236653,0.008359193,0.002504127,0.014991239,0.0067906165,0.019074602,0.018260034,0.041700497,0.039370384,0.12375872,0.10512771,0.1713647,0.08073365,0.046166625,0.032934222,0.024689863,0.022999812,0.023517095,0.02270338,0.03486187,0.027487285,0.014207277,0.013605663,0.012001591,0.010463893,0.007793494,0.017962337,0.01796023,0.010367197,0.009522423,0.0087710265,0.012130426,0.010522899,0.008141707,0.0067877015,0.0107085975,0.009447981,0.00635529,0.0070503354,0.007922882,0.005778112,0.0049611647,0.007099126,0.004903545,0.005050487,0.004678998,0.0037468444,0.0040555866,0.003709234,0.0033422373,0.0031412635,0.0035022472,0.0031812927,0.0028177374,0.0026829399,0.0025445977,0.0024916108,0.0024661296,0.0024883398,0.003661588,0.003487758,0.0033089009,0.0021845528,0.0021546744,0.0019297141,0.0017398801,0.0017727577,0.001560075,0.0014390494,0.0014504519,0.001380242,0.0013074372,0.0012070963,0.0011633792,0.0011475715,0.0011028084,0.001126201,0.0011077293,0.0026574961]	caf_09204_00111972585
09204	f	u	[0.021135913,0.014229586,0.020427454,0.0046089985,0.025311377,0.011465587,0.021754328,0.020122321,0.033289447,0.027841462,0.05457755,0.06316994,0.15987055,0.13072622,0.14002335,0.050482802,0.033667993,0.026329607,0.019597376,0.015107882,0.01274987,0.010370853,0.0070143873,0.006230898,0.006862757,0.006243325,0.0057525034,0.0054977955,0.0068081818,0.015639486,0.018510723,0.006039339,0.004019829,0.0033966876,0.0060662422,0.008248562,0.001832639,0.0014928431,0.0028429052,0.012245778,0.0064892126,0.0017403704,0.0014498372,0.0014620752,0.001239426,0.0013834271,0.0019941395,0.0011898635,0.0009911258,0.0009858329,0.0008000013,0.00076372764,0.00059890165,0.0005913862,0.00056289573,0.0005462512,0.0005448657,0.0005210917,0.00049126905,0.00046728578,0.0005162523,0.0005163544,0.000534029,0.0005897632,0.00046059414,0.00034858257,0.00032564794,0.0003122096,0.0003176824,0.00030918888,0.00029863868,0.0003153136,0.0002974735,0.0002743915,0.00024270991,0.00025926653,0.00021585611,0.00022434913,0.00033177476,0.0014153154]	caf_09204_01916726933
09204	f	u	[0.0028884083,0.002624617,0.0037677141,0.0013461943,0.008386979,0.0037993146,0.011468625,0.010992778,0.025390312,0.028762324,0.13441747,0.08747502,0.04978796,0.020358475,0.00982065,0.02276987,0.014996674,0.012751545,0.012880084,0.0062115425,0.012918363,0.013222164,0.008956328,0.0082404055,0.008012762,0.00898585,0.013033402,0.012024673,0.007809133,0.0070245606,0.00678601,0.009872759,0.007310792,0.0050105625,0.0047906484,0.004657092,0.0037644068,0.0039161476,0.003537662,0.0048115007,0.0043135006,0.0037082431,0.0034884412,0.0032815132,0.003009912,0.0028466608,0.0026929416,0.0025927103,0.0025079306,0.002404749,0.0022888696,0.0021379835,0.002037185,0.0019361153,0.0018571446,0.001778544,0.001720043,0.0016181757,0.0015245271,0.0015273558,0.001518902,0.0014200297,0.001379398,0.001366332,0.0012454019,0.0011612929,0.0011176369,0.0010625112,0.0010632118,0.0010400369,0.00094419677,0.00091778365,0.0009330319,0.0009135228,0.00082468556,0.0008334726,0.0008257775,0.00075237436,0.00075394055,0.0021418808]	caf_09204_01415899809
09204	f	o	[0.00998002,0.006470806,0.009289219,0.0024930597,0.014488007,0.006562874,0.023850378,0.021289146,0.02072881,0.014957707,0.004637554,0.004288841,0.008178325,0.013532986,0.036647692,0.11192892,0.05414427,0.027269397,0.012609103,0.00783342,0.005043212,0.003550814,0.0038800985,0.0040059555,0.003383941,0.0047963806,0.005628073,0.0033943541,0.0015804367,0.0030656764,0.0038895546,0.0011788872,0.0014794378,0.0027088798,0.0016384494,0.0011073961,0.0014818994,0.0007775361,0.0011486731,0.0014565809,0.0019594673,0.0019028293,0.0007831034,0.0011883043,0.0011131165,0.000693518,0.00044103386,0.00051073206,0.0005708066,0.00050197454,0.00046791616,0.00039920385,0.00037001545,0.0004238945,0.00026176733,0.00019638808,0.00029348908,0.00044304453,0.00040764577,0.00030705603,0.0003492384,0.00034480734,0.00041808528,0.0003646214,0.0003004012,0.00025131344,0.00020039518,0.00016011164,0.00018223129,0.00017851643,0.0001816447,0.00021380199,0.00021296025,0.00021196442,0.00018698693,0.00015573831,0.00013594227,0.00019010699,0.0002947495,0.0011281928]	caf_09204_00271608161
09204	f	o	[0.002722619,0.0018829338,0.0027031056,0.0006182695,0.0034121603,0.0015457817,0.003910337,0.003810958,0.009925151,0.017437615,0.12891905,0.078132436,0.012288134,0.0065019145,0.004697322,0.003204598,0.002317034,0.0051432545,0.017513286,0.06739886,0.04138433,0.016699065,0.0125635555,0.0136536965,0.019486517,0.02992159,0.030849047,0.017330365,0.0071746986,0.011466401,0.026705543,0.021993885,0.007149445,0.005627571,0.014694019,0.023253158,0.007275558,0.01291205,0.024229469,0.013817229,0.00394659,0.0048028054,0.002250003,0.0032701502,0.0018417024,0.0006877726,0.0012263239,0.00096070056,0.001124788,0.00054155913,0.00040467418,0.0005148157,0.00037503554,0.0003220845,0.0003357677,0.00039063924,0.00051784125,0.0015412115,0.0010707768,0.00037806274,0.00033774602,0.00037548319,0.00043318167,0.00048292684,0.00054279476,0.00030745333,0.00022775916,0.00021119793,0.0002269665,0.00022873904,0.00023785193,0.0001968746,0.00020824354,0.0002554362,0.00022972864,0.00022043323,0.00020203447,0.00024606715,0.0002713734,0.001381692]	caf_09204_01143462224
09204	f	o	[0.0026317905,0.004319752,0.0062000733,0.0017544677,0.010347177,0.00468727,0.025714742,0.023964116,0.043004762,0.031471796,0.01505933,0.010797546,0.010781122,0.011306298,0.029185843,0.096085526,0.04325836,0.01843332,0.005850809,0.0061025275,0.007894029,0.008287399,0.009766102,0.008499554,0.0046605943,0.009762036,0.016468626,0.0143276835,0.0067897066,0.008756351,0.010685771,0.0024182328,0.0028383278,0.003868437,0.0016762333,0.0029735025,0.0025381888,0.0019068284,0.004035092,0.0022071241,0.0027141434,0.0028531915,0.0057215784,0.005323332,0.0021490285,0.0021234788,0.0015414078,0.0009496475,0.000667183,0.0003653345,0.00028354302,0.000299435,0.00036993466,0.0005455875,0.00047258113,0.00038471955,0.0003888761,0.0004903958,0.00047929242,0.00038626572,0.00039645724,0.00040665906,0.00040936822,0.000412009,0.00042387057,0.0003784286,0.00024383908,0.0002571924,0.00023775005,0.00021892478,0.00024408313,0.0002454553,0.00021298067,0.00022085496,0.00022364387,0.0002091876,0.00022553085,0.00025660792,0.000298061,0.0016168051]	caf_09204_01391049310
09204	f	o	[0.0007978038,0.0047712787,0.0068492233,0.0015815006,0.008757812,0.00396733,0.012232138,0.012516021,0.0431781,0.034735143,0.053810336,0.03500507,0.019828252,0.013117304,0.012478691,0.008475231,0.008640121,0.032161783,0.07927564,0.026949046,0.011444798,0.009021772,0.011762219,0.024449466,0.044539917,0.04097367,0.010473287,0.007496315,0.005871536,0.004664098,0.006625463,0.004755768,0.0039193453,0.00686692,0.0064495835,0.0041977814,0.006432999,0.007312811,0.0032301005,0.0052753882,0.00972253,0.004516155,0.0023847201,0.002503082,0.0020514952,0.0025808136,0.0018967532,0.0018642012,0.0017162735,0.0015312473,0.0014516708,0.0013905234,0.00128764,0.0012856402,0.0012041153,0.0012262304,0.0018550934,0.0019555737,0.0011993938,0.0010046791,0.00095185224,0.00088451314,0.00088367634,0.0008991666,0.0008082086,0.0007848218,0.00074256584,0.0007146996,0.0007498441,0.0006616275,0.0005969445,0.0006283103,0.00060050254,0.00062215095,0.00070357113,0.0009803902,0.00077320123,0.0006553756,0.000865771,0.0022627423]	caf_09204_01305926981
09204	f	o	[0.0030386038,0.0026342408,0.0037811338,0.0006287557,0.003002788,0.0013604115,0.0030774677,0.0028423967,0.004618617,0.004223127,0.012009486,0.020870345,0.07005476,0.029795498,0.011998286,0.007311931,0.00638188,0.0069687935,0.008878391,0.01515632,0.022358397,0.049587864,0.044141755,0.018173674,0.010897006,0.010062567,0.009200235,0.01310673,0.019162418,0.012985816,0.004837637,0.0031043368,0.004351578,0.005815751,0.004271585,0.002681846,0.0039654933,0.006436069,0.0051867017,0.0029914663,0.0077679064,0.00830973,0.0050963163,0.0043110796,0.0035612735,0.0017098568,0.0019375769,0.0014601843,0.00096527,0.00094842614,0.0007144308,0.00061646686,0.0005028451,0.00039963934,0.000373248,0.0004032725,0.0004507828,0.0009781258,0.001631145,0.0016091038,0.0010094567,0.0006935477,0.00069608603,0.0008707768,0.0010406452,0.00052861276,0.00030628536,0.00026853898,0.0002456271,0.00021361813,0.0002721539,0.00023665058,0.00018831601,0.00020438446,0.00023320226,0.00021405936,0.00015433987,0.00023249237,0.00033891454,0.001406513]	caf_09204_01381928421
09204	f	o	[0.0029906912,0.0024551766,0.003524208,0.0009627685,0.0056233457,0.0025472227,0.013843313,0.012484578,0.014647139,0.010740858,0.0053957133,0.004450036,0.0068003493,0.008437606,0.015981665,0.035686094,0.014091831,0.0053405794,0.005913736,0.0041477033,0.010931411,0.011630422,0.0071866233,0.0037882226,0.0026126972,0.0055136275,0.0061090197,0.003911051,0.0029002936,0.0022633267,0.0018299586,0.002269116,0.0025049285,0.0019916815,0.0012215736,0.0033746043,0.0037556093,0.0015210669,0.0014334599,0.0009866676,0.00083905144,0.00076249335,0.0007142654,0.00072339765,0.000628462,0.0005928398,0.0005841793,0.000599819,0.0005788058,0.00055295456,0.0005135425,0.00049831514,0.0004738824,0.00046959688,0.00046007254,0.0004429621,0.00049816136,0.0005457311,0.00042789255,0.00039236652,0.00037192027,0.000677693,0.00071219547,0.00030144906,0.00028576548,0.00031958512,0.00033987104,0.0002894442,0.0003271349,0.00027489552,0.000291728,0.0002849533,0.00030571586,0.00038852094,0.0003489123,0.00025706153,0.0002368365,0.00021217074,0.00021012538,0.0011909915]	caf_09204_01406365273
09204	f	o	[0.0010298596,0.00036863313,0.0005292044,5.6835357e-05,0.0001866698,8.4560954e-05,0.0010003429,0.00090203027,0.0010562739,0.009493089,0.10787805,0.06559244,0.011720755,0.006694206,0.005641726,0.0053626443,0.004652507,0.0073319976,0.02014319,0.07872265,0.046089947,0.014251333,0.007262415,0.006092472,0.009946218,0.016079867,0.014441482,0.006339274,0.004076315,0.0027902685,0.01438023,0.015304067,0.0037677733,0.0010349773,0.002538839,0.0051276903,0.0032739828,0.0039129066,0.00905415,0.0059672724,0.0021744822,0.0063850237,0.0053429743,0.008199468,0.009206058,0.0025177991,0.0029235245,0.002301524,0.001147473,0.0007458702,0.0011890545,0.0016092545,0.0014453098,0.0013394764,0.0006087463,0.0004988393,0.0005289622,0.0006148899,0.00050582667,0.00042454127,0.0003912159,0.00036994633,0.00034998544,0.00033101617,0.0003060671,0.00030555602,0.00032090177,0.00026724825,0.00024997283,0.00028147767,0.00027006448,0.00023950588,0.00028110098,0.0002499057,0.0002744769,0.0004445728,0.00047531785,0.00045433122,0.00042331594,0.0017878436]	caf_09204_01841110350
09204	f	o	[0.011937379,0.006935813,0.009956485,0.0023324303,0.01298167,0.0058802776,0.011353363,0.010478391,0.01692857,0.014324393,0.029795498,0.041907087,0.12442689,0.0602642,0.03540178,0.015415063,0.008876432,0.0059766755,0.004266439,0.0056475145,0.017425386,0.053126395,0.05613785,0.031984884,0.0169266,0.012199848,0.011128567,0.009613378,0.008704296,0.0044902535,0.0039315564,0.004644408,0.0044858656,0.0049578464,0.004259146,0.004023166,0.0030279534,0.0025196746,0.0021166487,0.0025100792,0.0017637913,0.0014842914,0.0021738058,0.0015830579,0.004655357,0.008742539,0.010799828,0.009373499,0.0053137806,0.0021675236,0.0020049487,0.0016109316,0.0022058834,0.0018771115,0.0020231537,0.0016307945,0.0010692284,0.0010061283,0.00095655676,0.00091221894,0.00086598826,0.0009394466,0.0011690374,0.0010756829,0.0008345181,0.00065342983,0.00058023684,0.00064115855,0.00071600196,0.000840928,0.0006915975,0.00056975515,0.0005560812,0.0005977509,0.00086958666,0.0011386062,0.00089158467,0.0005326605,0.00055140024,0.0021784923]	caf_09204_00417413155
09204	f	o	[0.0016199272,0.000507884,0.00072895945,0.00031560354,0.0020359654,0.0009223341,0.0025314402,0.0023454665,0.003959722,0.008642961,0.07221393,0.045367513,0.017142614,0.010523266,0.009550425,0.0082966285,0.008213691,0.010440529,0.016407333,0.035413332,0.027209563,0.014764736,0.006550827,0.003939795,0.0026683013,0.003072433,0.0067654517,0.0067928713,0.00410954,0.0043826355,0.00519459,0.0057296283,0.0025352687,0.00075057463,0.00094180065,0.0016771597,0.0022938873,0.0015288532,0.0014223618,0.0013959706,0.0016337483,0.0016305239,0.0016118556,0.0011901121,0.0019709764,0.001215578,0.0004522569,0.0007919853,0.00065059436,0.00048443174,0.0005178739,0.00051648356,0.0005492223,0.0005104797,0.0004207127,0.0004365214,0.00042859523,0.0004667785,0.00074942387,0.0005630963,0.0005284719,0.00051749777,0.00044527417,0.0003991642,0.00036117874,0.0003800353,0.00042370305,0.0003482231,0.0003290666,0.00031418784,0.00029268066,0.00028088578,0.0003252335,0.00047359997,0.00076227164,0.00095633435,0.0007672447,0.0005173258,0.0004089343,0.002250795]	caf_09204_01561125102
09204	f	o	[0.0023735904,0.0010891401,0.0015790999,0.00052535086,0.0032905734,0.0015083902,0.003921173,0.0037273208,0.0072709206,0.0066934456,0.01889487,0.03200581,0.10794842,0.06618957,0.056142733,0.024987753,0.017536685,0.015249837,0.014904612,0.01632734,0.021917649,0.046159767,0.08134564,0.06531009,0.008111164,0.005242672,0.0033659944,0.0020524887,0.0016493688,0.0026782046,0.0016996852,0.001066319,0.00155809,0.0032612672,0.008617306,0.010193054,0.0016633518,0.0009785998,0.0021164115,0.0028243028,0.000766753,0.00041345734,0.0007584261,0.00043646575,0.0002747963,0.00041941364,0.00025109143,0.0001405364,0.00014902772,0.0001661069,0.00015323001,0.00020193202,0.00016572405,0.00014171976,0.0001313801,0.00015555092,0.0005192388,0.0010980238,0.00038487362,0.000135215,0.00013369552,0.000246634,0.00024330974,0.00023204777,0.00012507997,0.00012341033,0.00012571077,0.00013714965,0.00011848603,0.00011124805,0.000119359516,0.00012906682,0.00012931039,0.00012972199,0.0001475986,0.00013543139,0.00014539786,0.0001688898,0.00015063456,0.0010447003]	caf_09204_01960214712
09204	f	o	[0.003387024,0.0020638541,0.0029626333,0.00090925395,0.005475814,0.002480506,0.0063058576,0.006076575,0.014596131,0.014425002,0.05128791,0.04212258,0.06376395,0.031711694,0.021129062,0.018874355,0.01575218,0.016609116,0.020039227,0.028423889,0.05587971,0.038053863,0.00400375,0.0036094445,0.0029214835,0.0026667586,0.008242233,0.015845269,0.012748137,0.005225041,0.0029696187,0.0035860972,0.0064423466,0.0027445497,0.0018639561,0.0042283367,0.010224497,0.0064748935,0.00430511,0.01019961,0.014748216,0.0033064825,0.004132641,0.00414588,0.0008544632,0.0016508882,0.001548179,0.0010586884,0.0011188558,0.0009419317,0.0010811805,0.0008703101,0.0007321787,0.0006813214,0.0006905369,0.0006791087,0.0006900011,0.0008325559,0.0011431162,0.0017002758,0.0014522185,0.0010904516,0.00093717163,0.00095006375,0.0011018864,0.00065092475,0.0005401547,0.0005641301,0.00053547573,0.00043857686,0.00044559513,0.00044424736,0.00043121638,0.00041391354,0.0004030719,0.0003875002,0.00037517666,0.0004974467,0.0005354392,0.0018648888]	caf_09204_01415899809
09204	f	o	[0.0022989016,0.0014821809,0.0021487435,0.0005642217,0.0033192844,0.0015215513,0.0045479494,0.0043763295,0.009560135,0.009187658,0.029759776,0.028155372,0.055620667,0.026239587,0.014364903,0.010156703,0.0091851,0.009004935,0.007949095,0.008899764,0.018510463,0.012976892,0.0023574464,0.0035560871,0.0056891167,0.008831476,0.020083334,0.037226662,0.027026089,0.0061043645,0.0037041856,0.0051613078,0.010843238,0.004200888,0.0013528425,0.0011658224,0.011074735,0.0130001595,0.0042336765,0.0042386074,0.008936836,0.0064690094,0.002752317,0.002500739,0.0011546257,0.0012130679,0.0010120192,0.00058305316,0.00085728476,0.0007416268,0.0007009829,0.00047500271,0.0005479711,0.00058110966,0.0007175116,0.00044919242,0.00030677838,0.00039842972,0.0004410353,0.00034911334,0.00040243473,0.0006971882,0.000840099,0.00048035386,0.00029605208,0.00025425022,0.0002448726,0.00024011392,0.00022497201,0.0002249928,0.0002670895,0.00023287878,0.000224982,0.0002332869,0.00019427817,0.00017014015,0.00016879197,0.00021007383,0.0002444502,0.0010281825]	caf_09204_00140896602
09204	f	o	[0.0038322122,0.0021556614,0.0030947165,0.0007545274,0.0042564888,0.0019281158,0.0041408534,0.0039053943,0.0078574205,0.00753651,0.024774808,0.019539734,0.026731491,0.013271871,0.008566842,0.00611637,0.004404439,0.0041883,0.0047035003,0.0039033983,0.05208896,0.038197145,0.0018341148,0.0015998466,0.0012142438,0.0020441376,0.0048197834,0.009174052,0.0071111666,0.002853938,0.0021356181,0.0029709956,0.007578722,0.0027949777,0.0010765378,0.0014093954,0.0035963182,0.0025674778,0.0009594813,0.003475218,0.0055187135,0.0011359442,0.0016307867,0.005078198,0.0018845698,0.0013984174,0.0011316346,0.00059560314,0.0007584859,0.00050048996,0.0004721743,0.00040282003,0.0004393859,0.0003734344,0.0003302535,0.0002951178,0.00026444424,0.00042935304,0.0012192379,0.0021127744,0.00052671955,0.00039827864,0.00034531284,0.00028452437,0.00027577157,0.00051824213,0.00033376805,0.00022953542,0.0002070255,0.00018508393,0.00018239928,0.00020076164,0.00024154782,0.00036474835,0.00029011717,0.00035727717,0.0002558346,0.00021015652,0.00023227405,0.0011309243]	caf_09204_01447247747
09204	f	o	[0.011289488,0.0063339407,0.009092779,0.00239506,0.013841743,0.006269845,0.013079339,0.01230937,0.02430376,0.021441128,0.05358535,0.06261219,0.15990578,0.06921193,0.030039806,0.019347824,0.013320988,0.011113779,0.009722685,0.0077986154,0.007079794,0.012591957,0.011349073,0.005686462,0.003829213,0.002289668,0.006177175,0.039265547,0.034395278,0.009066381,0.0063987323,0.0066635567,0.015469571,0.018731298,0.0050973184,0.004737649,0.0082270205,0.008158318,0.0032244092,0.0065032165,0.020580336,0.012929963,0.004578035,0.0040078973,0.0048521156,0.0046489188,0.0058156364,0.002792812,0.002605999,0.0023585728,0.0024082977,0.0021674398,0.0017723689,0.0016753372,0.0015388269,0.0014435278,0.001412607,0.0013419746,0.0013652017,0.0017593394,0.0033514728,0.0034313235,0.0029652559,0.0029690303,0.0026573045,0.0016472116,0.0009115046,0.0009291733,0.0011865391,0.0009575296,0.0008737468,0.00097375363,0.00098178,0.0008631556,0.0006842816,0.0006369299,0.0006384958,0.0008455931,0.00090382644,0.0028009342]	caf_09204_00651457880
09204	f	o	[0.007649814,0.0035114947,0.0050415755,0.0012715454,0.0072520766,0.0032852804,0.010724697,0.012629499,0.07150831,0.052642807,0.028913178,0.020364478,0.018825268,0.014245727,0.016636636,0.020734092,0.04003138,0.05451579,0.066018745,0.024369383,0.011485887,0.007138911,0.004349779,0.0037208938,0.004453706,0.0042547407,0.003377068,0.0032062223,0.007765505,0.0041923155,0.0012740716,0.0019769508,0.0037878014,0.003541195,0.0033998233,0.0035568455,0.0059967353,0.004269364,0.0039859544,0.004920127,0.0018288331,0.0011777139,0.0008811116,0.00065014703,0.0008204007,0.0006999432,0.00058694,0.0005857292,0.00051466184,0.0004860536,0.00046390394,0.00043541047,0.00036329034,0.00034578348,0.00036022803,0.0003370772,0.00033358164,0.00030017324,0.00029524084,0.0002854121,0.0002894768,0.00042972402,0.0005309182,0.00034089017,0.00025348517,0.00024935667,0.00023065586,0.00024739446,0.000249396,0.00019120175,0.00024293296,0.00028564446,0.000220511,0.00020301322,0.00018936301,0.00019437353,0.00019915971,0.00023777434,0.00022895576,0.0013762017]	caf_09204_00397969147
09204	f	o	[0.008636802,0.0071703577,0.010191195,0.0024050325,0.0131953,0.0059056827,0.013601128,0.013432571,0.040117025,0.032978557,0.06309739,0.039545536,0.018543784,0.01069493,0.009377085,0.00989692,0.010185923,0.01589635,0.026519934,0.010960123,0.0054552215,0.003571534,0.0036043625,0.0054945275,0.0109057175,0.011156217,0.0036885906,0.002390003,0.0041182544,0.009673993,0.005075312,0.00206853,0.0022862938,0.0047448617,0.00538291,0.0034747398,0.0036791065,0.010505696,0.009513895,0.0043331175,0.0028110663,0.0010814038,0.0007105288,0.0007870624,0.0005778619,0.00059524376,0.00058481295,0.00053843384,0.00047034427,0.00044485016,0.00039386697,0.00037920458,0.00040833186,0.00033246045,0.0003098558,0.00029786152,0.0003083458,0.00031053025,0.00026773216,0.00024473027,0.00023837553,0.00025252087,0.0002750935,0.00022930914,0.00022362744,0.00021474175,0.00019315818,0.00018691496,0.00023185057,0.00024307893,0.0001945988,0.00016634737,0.00018729595,0.00019026146,0.00017206298,0.00016606627,0.00016069357,0.0002569696,0.00024940807,0.0010546141]	caf_09204_01482756460
09204	f	o	[0.000323846,0.00065633014,0.0009421347,0.0002517849,0.0014612207,0.0006619726,0.0020849854,0.0034600897,0.034343135,0.02432457,0.0020305472,0.001839681,0.0033890144,0.0024191467,0.0028632435,0.0043980037,0.036551185,0.038906526,0.0041930126,0.0016428785,0.0008954656,0.00058017444,0.0008064442,0.00077854964,0.00051674526,0.0007726319,0.0013510915,0.004394156,0.0037160725,0.001054425,0.0014376943,0.0025947408,0.001519442,0.0007084794,0.0013592762,0.0015163987,0.00067283906,0.00047148374,0.00026644726,0.00043348843,0.0010546504,0.0006045176,0.0002803692,0.00026803068,0.00022204957,0.00013871286,0.00012111691,0.00010886995,0.00010732262,9.4979616e-05,8.3290026e-05,9.317905e-05,8.636362e-05,5.57481e-05,6.9535796e-05,7.373441e-05,5.1637526e-05,3.9592745e-05,7.081063e-05,8.936543e-05,8.335518e-05,6.275907e-05,0.00013818905,9.481433e-05,5.138434e-05,4.47919e-05,4.30058e-05,5.8560483e-05,6.943688e-05,8.450847e-05,6.0425897e-05,5.177688e-05,5.6889534e-05,5.736479e-05,5.825047e-05,5.1831794e-05,5.329008e-05,7.976358e-05,0.00012967877,0.00074074627]	caf_09204_01447247747
09204	f	o	[0.0019288126,0.001807063,0.0026198558,0.0006593698,0.0038272361,0.0017544436,0.005842787,0.0060182954,0.020716827,0.016688723,0.02347638,0.016164728,0.0123370355,0.006870629,0.00560059,0.0058421944,0.00788791,0.02206495,0.05068109,0.015547027,0.00698029,0.007372836,0.007922208,0.017839832,0.023948874,0.015281669,0.00558429,0.002728755,0.002361562,0.0041435813,0.0015204153,0.0006242325,0.0017053935,0.002867985,0.0020229046,0.002865209,0.008647751,0.005266528,0.0019712877,0.0023132826,0.0010561537,0.0005107026,0.00041920357,0.00039301201,0.00043092947,0.0004674542,0.00043249867,0.0004255206,0.0003881571,0.00036587784,0.00036115706,0.0003642563,0.00033773662,0.0003366098,0.00031308117,0.0003234941,0.00024173231,0.00034897894,0.0009130187,0.0005624772,0.00036653888,0.00029559393,0.00032828603,0.0003412813,0.00027216275,0.00022853566,0.00020232379,0.00018883377,0.00019346655,0.00019327972,0.00020461214,0.00020347681,0.00020323902,0.00019713468,0.00018663522,0.00026526375,0.0002203296,0.00018833639,0.00023077775,0.0012231136]	caf_09204_01920988842
09204	f	o	[0.0077456357,0.0051120203,0.0073377485,0.001600042,0.008674719,0.003929846,0.008379581,0.007876356,0.015351825,0.016595798,0.07145494,0.04804822,0.034719415,0.018585244,0.014146748,0.012734226,0.011429825,0.013510559,0.0208168,0.048758153,0.05277852,0.03472022,0.012469244,0.007756947,0.004563179,0.0028090302,0.021111306,0.023309384,0.0065282853,0.0027477713,0.003904962,0.009041871,0.004996534,0.0019243131,0.0056791184,0.017612068,0.015301307,0.0052267453,0.010885864,0.020370211,0.010504667,0.0038510445,0.003061054,0.0019847983,0.0014170347,0.0012144224,0.00089028955,0.00092609465,0.0008667511,0.00073503755,0.0006893368,0.0005932587,0.0005338347,0.0005504898,0.00064118387,0.00073530147,0.0010413198,0.0005552892,0.00036191638,0.00034652045,0.00033898914,0.00033938015,0.00037577318,0.00029071467,0.00024506243,0.00024056424,0.00023349824,0.0002187861,0.00020303002,0.00019954646,0.00020886515,0.00019863744,0.00026711327,0.00029777532,0.00024079045,0.00031088662,0.00022973174,0.0002497718,0.00029576384,0.0015165054]	caf_09204_01841110350
09204	f	o	[0.0115146,0.0055192322,0.007923662,0.0023632415,0.01413325,0.0064020036,0.0147184925,0.01592502,0.06951571,0.052874487,0.04908741,0.031398993,0.015036909,0.009064314,0.008495884,0.01005553,0.034347113,0.056437504,0.08306749,0.023883387,0.009829535,0.012152408,0.015864577,0.022826264,0.025452597,0.0154464375,0.004425949,0.0042167264,0.003327081,0.0038337042,0.0037827657,0.0026435235,0.0026865427,0.0034959977,0.002367203,0.0026209143,0.0032337809,0.0021549335,0.003311902,0.0037047125,0.0024315892,0.002878691,0.003405887,0.004319902,0.004362704,0.002520113,0.0014402936,0.0012782083,0.0013647971,0.0011950915,0.0009822303,0.0009398194,0.00084547186,0.0008159362,0.00077067764,0.0006360334,0.00063119334,0.0006204859,0.0005880377,0.00048382825,0.00043791908,0.00046636967,0.00040477116,0.0004189685,0.00039354782,0.00034670043,0.00032986893,0.00034715762,0.00034934565,0.00042133307,0.0006806165,0.00054353033,0.0003764056,0.00042278095,0.0006566705,0.0006490311,0.0006607545,0.0009008126,0.00095265947,0.0023150796]	caf_09204_00111972585
03944	f	u	[0.0024095075,0.0012318672,0.0017681997,0.0004899061,0.0028727786,0.0013011709,0.0016819333,0.0016301859,0.0040832907,0.003951967,0.013309684,0.03518206,0.13794667,0.04883548,0.0028821307,0.003879701,0.0026667197,0.002132891,0.0016128889,0.001860583,0.0036711819,0.010113974,0.008085124,0.0011896043,0.0018995285,0.0025862935,0.0013141526,0.002268411,0.009468027,0.00603762,0.0025007892,0.001880631,0.0025664875,0.005378114,0.0037032003,0.0008277481,0.0009474429,0.002813708,0.0025906197,0.00069186446,0.00049997173,0.00047264795,0.00039245113,0.00033460135,0.00031196274,0.00021583073,0.00021741338,0.00031944152,0.0002504647,0.00023479506,0.00022431399,0.00026153453,0.00021007578,0.00018591105,0.00016830156,0.00017300303,0.00017326386,0.00019741539,0.00018875008,0.00014633824,0.00013478732,0.00020836368,0.00038265632,0.00051852316,0.0002917438,0.00021247062,0.00017349985,0.00016478609,0.00013450558,0.000109231325,0.00012543998,0.0001287233,0.00014840685,0.000151437,0.00011072633,0.00010610077,0.000121901794,0.00012357853,0.00016451385,0.001074608]	caf_03944_02008381658
