speaker ID	Gender	Vowel	Cochleogram	file	start	end
08935	m	ɛ	[0.004126427059001009,0.010277908079400861,0.05047832089210152,0.016502882483716834,0.06143451572620198,0.02698530135417107,0.02850325617126659,0.0603654364320537,0.04962266203555577,0.028849654389323593,0.01358640090279935,0.015094814281864755,0.012664213545514573,0.013922360714277538,0.030291578114425635,0.04325601402320472,0.011385836651901906,0.032224563246239936,0.026349937533806312,0.007193270170522507,0.008063691052786554,0.003979673496465051,0.0010102795220370705,0.00018601348055419212,0.0001501734015224989,0.0011255634463738565]	cam_08935_01468410873	1.46	1.56
08935	m	ɛ	[0.0033423251924419714,0.021141119307220547,0.009697456274108578,0.027295474193337464,0.012816343389351056,0.025592607105835535,0.020374538290061073,0.045140397499157915,0.04694902953602548,0.013305733078541479,0.006376249834399614,0.005394194899746852,0.004404625771897612,0.00413511889063096,0.011160801703542746,0.020489100687967974,0.006389067509398109,0.006497613777031946,0.0021571790781780885,0.0009216445798660853,0.0015797562491774177,0.00040067910268114823,0.00036943767381366634,0.0004080220668626972,0.0002974929594119839,0.0011462078401049082]	cam_08935_01915390275	1.79	1.86
08935	m	ɛ	[0.004305138495770886,0.014336617983167368,0.06522136075151216,0.024823744089272317,0.04874890459075405,0.02064779527455532,0.02280686152077382,0.0340054565936962,0.06382073160390495,0.048691978335933604,0.02578460244764921,0.012043152221191351,0.01578751491373771,0.01231280896127036,0.02112680656008665,0.04901367671929086,0.02123830865083794,0.021971085856309858,0.02849573382135767,0.007800767170119779,0.0100616147521898,0.003279912269875689,0.0007819311848120144,0.0005841759297084322,0.00041578455371777095,0.0020340717292611442]	cam_08935_01485568607	3.04	3.12
08935	m	ɛ	[0.0010655778969345228,0.028517564257112306,0.012104145507778899,0.06524834171508859,0.02832258781387587,0.03554595567924128,0.03806719541577871,0.05738257378557926,0.06461452548632701,0.014959441870594397,0.010807232635991941,0.00983978732058088,0.006561854088273282,0.009991446298067846,0.03087269506612207,0.07338670595866825,0.01828665519364044,0.0344089077448836,0.027015195532904643,0.013582530902490042,0.011021237927124944,0.002664609364012476,0.0007093713601635659,0.0006231418889460613,0.0004424366338461941,0.0019450586810245752]	cam_08935_01017077610	3.48	3.61
08935	m	ɛ	[0.00892380018042379,0.0059471170699066786,0.008292381131485655,0.011646452250189307,0.015474998473950693,0.008876896619700498,0.007300330706076365,0.016368054768801255,0.02270032410440693,0.007968454784431459,0.0030010494576819197,0.0026167799338128136,0.0021288197794005906,0.0016261009139795018,0.0029291162278189645,0.010252417427268823,0.006336265489604736,0.006160016617997894,0.0030164454414548093,0.002062009076423018,0.002413892723246543,0.00035672262755917126,0.0002685677507242965,0.00033451602896425117,0.00019637227949455564,0.0007323607100948533]	cam_08935_00355698448	2.98	3.14
08935	m	ɛ	[0.002969143158406408,0.027162495342308052,0.013141497273220868,0.05595581415332358,0.02139156434546988,0.022412727290273604,0.029584984609824744,0.039421675659999524,0.036151859158743554,0.019390836118843405,0.005266069047536692,0.006001048149955271,0.0070775302930791055,0.005851960189576441,0.01018342314890977,0.029988067896274638,0.020818353732247556,0.011107627642839462,0.00625442418359838,0.006884568700177706,0.00861779056157195,0.0007710640547396008,0.0005037275096001288,0.000542157313458411,0.00025186467412458897,0.001491695639158746]	cam_08935_00552522346	2.35	2.44
08935	m	ɛ	[0.004640825529357218,0.03163268947005404,0.01278411893268796,0.04217206317586706,0.02860926753672375,0.02778113656428229,0.028271610028618856,0.05182433746215227,0.04847065399876014,0.017664264377801924,0.0077106899500809685,0.0071486289189997086,0.005992553003253841,0.004658005660375144,0.008481118742752052,0.036829130011392805,0.02378076742114819,0.013381633085229551,0.011710838886382581,0.005836903262948322,0.006406286090860262,0.0013675920261780258,0.0004739019912172556,0.0004986448703422028,0.0003435652986071416,0.001488056687942963]	cam_08935_00534059830	2.28	2.4
08935	m	ɔ	[0.0017914744991935566,0.02329431555257644,0.013444153482236024,0.038095001148632776,0.023980537779718644,0.020738924416966946,0.018822723508590326,0.027633215776781316,0.03848796563299805,0.03283014720747702,0.016807883515992158,0.015769453434749878,0.026621614866536362,0.02051022903774404,0.00959175766200435,0.0034018720489033057,0.0026555474104878445,0.003782970615748259,0.0014187881335251836,0.003678095335638613,0.001213272713640528,0.0006547597246985104,0.0003451671996958577,0.0006871848962860011,0.0004818079547642501,0.0011241495337901768]	cam_08935_02054226971	3.97	4.08
08935	m	ɔ	[0.0016909056997421582,0.024779077400548945,0.00952705849404785,0.047009412401021126,0.02044737321278306,0.023209149224050204,0.035855020226170764,0.05123509239472952,0.03766331326768563,0.015031834075033319,0.01692280437549758,0.012270609711563808,0.018755032408468587,0.03212117517315118,0.01803024412618128,0.007057741678451053,0.006375241845701687,0.011687331615980616,0.0087303003531813,0.008783827506253202,0.0037683934376416383,0.0003145769265331482,0.00026629297122326425,0.0001897793652810128,0.00017706650545764614,0.0007895807570092342]	cam_08935_00110311768	4.82	4.87
08935	m	ɔ	[0.014204983266741737,0.028257679312102813,0.06989271171094573,0.028213467999723227,0.06655937787369048,0.03355184145136512,0.03791808024721556,0.09735002639889324,0.09357634173216713,0.061099781727179725,0.03646513504063769,0.08936170484837878,0.05194012272561243,0.009826604927648459,0.005694784571549426,0.0029956028747943433,0.003586758177729406,0.00431320541165039,0.002221443401591424,0.004325617114161648,0.0018026689567369686,0.0005181342596225189,0.0005126005216652793,0.0003989887860955388,0.00039946716424782777,0.0013405741870663455]	cam_08935_00509284015	1.12	1.18
08935	m	ɔ	[0.0022739156125930497,0.0018321754502069964,0.03496765678005328,0.04596774455596088,0.006804653726875258,0.035105336530302095,0.012948847780393857,0.019637042900005414,0.016410169498027267,0.023304487758163617,0.02959525388078269,0.0391178293159283,0.01709931576350424,0.003705857927161428,0.0017112308361988799,0.001100482309121127,0.000925491052668169,0.0035293881512052827,0.0040704962985929505,0.0032262154538911835,0.001096638313526253,0.0008313525155014475,0.000310098008923351,0.0004400490437227535,0.000278158176886987,0.0009297511758777047]	cam_08935_01493064022	1.39	1.51
08935	m	ɔ	[0.0055317513884901295,0.015794391672576315,0.04798534498210485,0.013892062069200002,0.04052866686155983,0.01889969932260899,0.02135051230066069,0.03843011426947191,0.047266974293700095,0.04628883468748987,0.03653294347949542,0.07373891524773968,0.05735552852886365,0.008925156393132955,0.005262876376806462,0.00396982452847589,0.004670458230428679,0.009784065638166892,0.008924780122936378,0.009193386585140378,0.0032587972957147235,0.0011003419261416039,0.0007316891235778964,0.0007475883860872471,0.0005638870749083575,0.00137264563500827]	cam_08935_00390067645	2.8	2.87
08935	m	ɔ	[0.004497896157460388,0.01667148784667308,0.015300983244535969,0.027335908410362868,0.025902682687714958,0.01415935191853485,0.013284499074788226,0.009085961254170405,0.02332803432109787,0.032292449512731615,0.03444660759968464,0.03957693235425442,0.009234090463772627,0.0031235099665588165,0.002701358131589536,0.0021517998742320143,0.0006918722874299827,0.0034446719438992026,0.00456560018471565,0.005172454459507065,0.0022201263003606875,0.00036304791515139214,0.00016928853434457084,0.0002198689406776289,0.00015973838137785544,0.0008600576851421459]	cam_08935_01017077610	5.0	5.14
08935	m	ɔ	[0.01092865014881832,0.012624365140097933,0.01204532721109876,0.02561001428311765,0.01849390569615792,0.01684252064518305,0.012594561915554659,0.012663040024090588,0.024000230433433384,0.015161915938728739,0.012418370536276329,0.0033335657777259905,0.002273410465365069,0.002026483134202471,0.001600464747075434,0.0012514986461507774,0.0007100318429509053,0.0008682207148995884,0.0008385659951278293,0.0006239540133301947,0.0004019231839423276,0.0003532679256263977,0.0003303902415471475,0.00031507321740117434,0.00027639212091811274,0.0010019203697185415]	cam_08935_01007251577	3.01	3.07
08935	m	ɔ	[0.007876070104485324,0.009903794822609273,0.04856396084473429,0.06116730036857479,0.03283161327853854,0.12651507483323493,0.03674545321510029,0.02828890462849158,0.00790443810693342,0.00759068948890952,0.012194935594625554,0.0128693348159707,0.005735110769354904,0.0029988771691966563,0.0016007876104224938,0.0011890822386112154,0.0011718421540623367,0.0016922584523330804,0.0018844083650232744,0.0025527280983376637,0.000993642214247118,0.0005161567755370392,0.0019752679477063532,0.0018751093799774582,0.0005040770222454686,0.001262888574933689]	cam_08935_01707582573	0.91	0.96
08935	m	ɔ	[0.0015231143798208504,0.01676193646637264,0.006046071973884923,0.032004403852075945,0.010619392898765219,0.015029812316398352,0.020353931950612258,0.016039408141805284,0.030607347799156005,0.04032791805177742,0.01843335361270259,0.028515607617126695,0.04618204350028973,0.014268035452047974,0.005519049269099895,0.006074276274439826,0.008579905593900813,0.00463834642956485,0.004398859432124656,0.0005214092833793358,0.00015646604476161465,0.00014193576174228228,0.00014932156915585984,0.00021258163464699171,0.00013766125138199163,0.0007424971864954355]	cam_08935_00773899768	2.17	2.31
08935	m	ɔ	[0.004019208390269138,0.025528880524759927,0.012841077200326772,0.029576861584244708,0.018686623423105533,0.020019375583807605,0.01898080848783658,0.03372642165855895,0.03516371832117353,0.013132111108343326,0.011141604705241497,0.013425650475207844,0.0230152119535684,0.01366509248091662,0.004017494629573322,0.001501433554844081,0.0011015340430165362,0.0051063272633713915,0.0020392932707474954,0.0048682284737064,0.0017366503452188578,0.0004454003917030827,0.0007399356229139386,0.0005937790903460432,0.00019707260372287008,0.0010400180590856587]	cam_08935_01312584320	1.9	1.97
08935	m	ɔ	[0.0036627384488365023,0.0106636828282421,0.014122706226291503,0.01780615029833398,0.028815416025122925,0.018859676949196883,0.018681044755677834,0.03413409868570326,0.028103563510648952,0.02080421858375023,0.013980365686977707,0.003300503639763387,0.0016596480182006716,0.0006815707221252109,0.0004788179661855699,0.0002644901620079306,9.670868661732789e-05,0.00030026973647042537,0.002024949632563144,0.0028777234919889383,0.0008697334170976672,0.00011749482364441035,0.00022500279285901425,0.0003055195763686583,0.00010555318302938415,0.0007894668504083554]	cam_08935_01429045586	3.23	3.3
08935	m	ɔ	[0.002201826278520647,0.018591069620952076,0.008401190370298102,0.05138873899971557,0.016062636187976778,0.01678950535850516,0.02952571764587185,0.006697572831558116,0.011954304267549492,0.03205908849475321,0.031249409429639722,0.042025340377110164,0.027170377774726976,0.005309278291449548,0.004421047630321356,0.002827948048030011,0.0011359807609542894,0.0033219687101956096,0.005811491046837319,0.0054943644547224635,0.0028245212456153683,0.0011480450207721673,0.0007009309007939682,0.0007972653041726592,0.00041898340304158307,0.001161132508827863]	cam_08935_02064596283	4.02	4.11
08935	m	ɔ	[0.005370004314836669,0.011521342546471419,0.01706828704883928,0.0216747317534989,0.020970472854032238,0.015176180209053893,0.018349703970654174,0.02219122028250082,0.04999294625030323,0.04916461056503997,0.03823364078068248,0.06100245007447628,0.023416853408708565,0.005629223408342776,0.002785597485103386,0.0017165483421622484,0.0018622694047074984,0.0020447233759070373,0.0015381067368833298,0.005031311644170354,0.002149054289453593,0.0004182288409750175,0.00036096078147763967,0.00037909521365374593,0.000330195726279116,0.0008947713451450725]	cam_08935_00260497344	4.14	4.24
08935	m	ɔ	[0.01555506739346993,0.02168311937007296,0.115704096207345,0.02062464759563298,0.07979222078035049,0.09129738944537079,0.05811002942506352,0.03665501566724199,0.01823808227919331,0.018395564765513277,0.02413940725318483,0.016672334754046676,0.004263609375301906,0.00370996952884177,0.0035593962987830784,0.002497099235223706,0.0010206697239765466,0.0035108001531010576,0.0048933266319426925,0.0027761114934465128,0.0010765000091925991,0.00040463325532616863,0.0003479561655579691,0.0003270694125073554,0.0002765351395563527,0.000823883771265933]	cam_08935_01791772313	1.58	1.64
08935	m	ɔ	[0.0031725418292914906,0.027169548653020674,0.013324799998812573,0.04779345547193477,0.01888753943775112,0.019240989229560794,0.034731095266307736,0.026251094286203182,0.017127515506025797,0.020404032804070337,0.025312489302978605,0.005651165180161365,0.0016112261697254554,0.0012011949325946803,0.001189814268020478,0.0003516866367258481,0.00010699778699308011,0.0013629427122968613,0.0037320561729654073,0.0042342056184497875,0.0013671986429624244,0.0002278569483332214,0.00016627726020824172,0.00015331361278810208,0.00014992539270168204,0.0008482696823907618]	cam_08935_00552522346	2.95	3.04
08935	m	ɔ	[0.005359477129042545,0.014998809076086488,0.01528179092382826,0.02520856231417721,0.022403105240478352,0.013958714532216516,0.02092744608227581,0.06430213462917156,0.0793366277834282,0.03596332078107987,0.03363545439747448,0.047111782627599616,0.0072415183649065995,0.0017984673338502972,0.0011620618069434962,0.00038308922730788105,0.0005111624122257518,0.006102234755834228,0.008148953378963026,0.005055576965184252,0.001777932168329898,0.00022703111130435152,0.00016229271981089472,0.00020305242368937867,0.0002049806435377763,0.0009439262729015781]	cam_08935_00917320564	0.84	0.91
08935	m	ɔ	[0.0040211852173440196,0.010546724934470236,0.060284468084309345,0.027051901395932287,0.08694286013434285,0.03887669955108604,0.03807502936674666,0.04468405862172409,0.028010187884497113,0.034160800445171606,0.024797178925641854,0.005154551752641325,0.0028092858732158077,0.001157591299263835,0.0007836704137928897,0.0007659613972928901,0.00025942400976657087,0.0007073234283133627,0.004011858558851866,0.0037782693242904013,0.001955508623727496,0.0002728071433163854,0.00013051048845144,0.00017036612921971495,0.00014826180594331147,0.0007369795893662169]	cam_08935_01942760342	2.85	2.93
08935	m	ɔ	[0.011502323483834408,0.028570772531310053,0.02242333137859057,0.02032606294806514,0.04501962814582183,0.023646098275575473,0.019368735347315126,0.037472686316684226,0.030419199138658787,0.026119315736689623,0.016874219767179233,0.0025111455587852782,0.0017154776024788298,0.0011277491470755307,0.0008806888047327651,0.0007079264947864353,0.0005219539501837675,0.000705237971325473,0.003235268983952614,0.0026934696343542844,0.0004867104770829288,0.000274128535690439,0.00025893763659426384,0.00022889236831006462,0.00020880676826433124,0.0007949011197752047]	cam_08935_01031021653	2.5	2.57
08935	m	ɔ	[0.0029528619681109683,0.017660211666563393,0.0072360566355668685,0.018070314144397383,0.011158279734757207,0.019386855638670115,0.01293191430815618,0.01455192252413376,0.02524025826135742,0.02769237330302843,0.02117021790958173,0.02886605458507675,0.004749752900472696,0.0013898635458808953,0.0006334237654550052,0.0002925529822053693,0.00028539794783215115,0.004501661671636695,0.002364547633421083,0.003783670171164688,0.00033110679766000403,0.00025799920690003695,0.0003232613918196544,0.0002320468228020844,0.00015635999643255616,0.0008390581104874657]	cam_08935_01468410873	2.05	2.16
08935	m	ɔ	[0.004232863159238797,0.007245073676833366,0.06146442426115982,0.009134432039292973,0.06255837002570047,0.030724156964756135,0.039602892728606225,0.012536609610549797,0.009598226574552565,0.0035918972121770304,0.004389309699864189,0.008738713960479148,0.0028092790537189486,0.002006311674470203,0.002827667153284066,0.0024324435571742298,0.0008198917729409947,0.0013155154840328858,0.0012843930228605197,0.0005454839240365616,0.0009283583115755368,0.0011986737821334341,0.000272608370791389,0.00022788120409957327,0.00021314128203721528,0.0008036914188670218]	cam_08935_00260497344	1.73	1.97
08967	m	e	[0.007313920711759605,0.026294803137659657,0.027148396261853662,0.03229359804354697,0.056095112406958116,0.050808162178689345,0.07573325438532419,0.07694410728705685,0.029953572692920153,0.013659828887573378,0.020137134593034418,0.017673448381638653,0.004580681584953069,0.001581297631260751,0.0010548428012079124,0.0010964087017588753,0.0012353511768841835,0.0018702440055894506,0.002131276562114881,0.0034214076525933483,0.0013433494928972783,0.000625324944610446,0.0006625646625888584,0.000802119648418121,0.0002497300849809951,0.0009257860956708926]	cam_08967_00224785293	2.87	2.91
08967	m	e	[0.007612456208407641,0.018785219998642095,0.018934445870494285,0.025622097989354473,0.02958933978804184,0.035112563283830125,0.03689998896183237,0.015310320951434551,0.0066695033593711,0.003314885501578445,0.003163166676970136,0.0033507234503966764,0.0036813442870283672,0.0010987586492149663,0.0007458599408319823,0.0006080975646710468,0.0006222450394985456,0.0010434874156606377,0.0012087594406795157,0.00206419875349624,0.0007211561322693469,0.0004957787432132572,0.00026778610888595906,0.00048493976992701856,0.0003304282745214452,0.0010311775007998082]	cam_08967_01233856095	5.4	5.49
08967	m	e	[0.0029333699393705756,0.033376928705960145,0.02311123850082858,0.07802619715503084,0.06086823172525436,0.0712466269843017,0.049254178767477265,0.02786038829212922,0.008126892084915462,0.0038882466161561232,0.00393655489202661,0.002077012933074186,0.0015618379409620292,0.0017120379603375662,0.003089032972111884,0.009896006988618616,0.01444419781952288,0.006755068580188723,0.0023062614941017816,0.0015293796103048247,0.0050178062020537475,0.002561897046499738,0.0007671815814549973,0.0009357716224460633,0.0008421025286596547,0.001344344614888578]	cam_08967_00651805032	4.16	4.26
08967	m	e	[0.01747629678959077,0.03140969364807095,0.019826701604753073,0.02996170102884849,0.06788199327081698,0.09685496811629493,0.059666333045355915,0.01365340452680883,0.010389722661075785,0.004978006314399875,0.0034915801682651047,0.00219499271342637,0.0010872756128190739,0.0012710258654693245,0.003402540875351406,0.01393645073964381,0.01714944338328086,0.01716125288410656,0.007767471125482914,0.0024856722599184322,0.002952117458723269,0.0017801641977319119,0.000832797279990144,0.000567380344187843,0.0005142773235666229,0.0011300400074160447]	cam_08967_00477266742	1.28	1.39
08967	m	e	[0.0032781537536937214,0.03017638977402398,0.019888566094922476,0.04883951059384307,0.0569303122927225,0.07170264542992656,0.13481150170553585,0.09361254632228726,0.011495246217249708,0.0068524898450573486,0.005212296634209345,0.0044989310492369395,0.0025657879713563924,0.006554585618182883,0.012437575979853824,0.007282099681773725,0.005239884831253992,0.008982947317402953,0.001551356030617545,0.0038536981677587956,0.005198541958578697,0.001544585631673632,0.0005346114298538185,0.0007515135438476026,0.000750924585991685,0.0010301972489724898]	cam_08967_01971787601	2.41	2.46
08967	m	e	[0.015952458615068936,0.011766506752972007,0.02404272976973385,0.030605678471896023,0.028127180362513233,0.03231783001817835,0.02114193866446746,0.008846523872944496,0.0036978275587936822,0.0023162068747283227,0.0019070337878487676,0.0012157421079592794,0.0009281811191186913,0.0010355351642908999,0.0019508427951392497,0.005919188149515184,0.007666695252564283,0.004956090256045952,0.0009762354910401595,0.0013590242789880804,0.002771429103166331,0.0007150262978031018,0.0016610179697010578,0.0005692842038830698,0.0002506746652642225,0.0007625415655528307]	cam_08967_00504917076	6.18	6.25
08967	m	e	[0.005815426706925628,0.02149482043285357,0.02334190652470466,0.024003294637973294,0.04326963317225898,0.023774256166133354,0.027024324925346833,0.04312699196973123,0.07124229142102932,0.02057847974587502,0.020773868591647267,0.03084103362044936,0.009347765783031238,0.0017343727903799918,0.0014436658336951559,0.0011601210435020185,0.002660237023492736,0.004506547214771644,0.002187893917545794,0.000807929075443086,0.0004934430538287684,0.0003141171016945299,0.000434894182771706,0.0003244141968665158,0.0004378242856148341,0.0011198839602976805]	cam_08967_00607202262	1.08	1.12
08967	m	e	[0.0045880113603867035,0.03753780726748028,0.018217423559808654,0.06508171100071293,0.05611322391966197,0.06509251641582861,0.0578260139524353,0.010857730009396665,0.006535872146225151,0.004282212732263588,0.0028204542707433557,0.0018796333605417942,0.001249061730489568,0.0014112411804333247,0.0024385407615253986,0.004970144305760733,0.010127202121051634,0.007331056493927623,0.002625952045755446,0.0030784185986947802,0.008926572420303782,0.0019661586606123894,0.001876530146352565,0.0017989011281242776,0.0006331565630017549,0.0014155263006935908]	cam_08967_01427368358	3.0	3.13
08967	m	e	[0.004377119480341971,0.022232073589242212,0.011741297566720345,0.029000229812018736,0.01773859813027414,0.023042045625608056,0.030453074176000537,0.03805867903791401,0.009094528220556062,0.007272243339872348,0.0110355225562049,0.004347667015947158,0.0006005706909966284,0.00028797812677011945,0.00042489536492611613,0.00039530173526533617,0.0006041226461970221,0.0005771038667766752,0.00045988924995036477,0.0005353780538631986,0.0008596939430936411,0.0006074661490580526,0.00021197126142498158,0.00023440499859667149,0.00016895183029434785,0.000705478516734269]	cam_08967_00504917076	2.24	2.27
08967	m	e	[0.0026865687171803107,0.04842998362587026,0.017785522249551558,0.05189761366914224,0.03129096639187656,0.05356572803054257,0.03481214640056717,0.009056831458883993,0.0028060381921972367,0.0015950407634561742,0.0026619436743572874,0.0008793808337246943,0.0005167431607434786,0.0006920809916754444,0.004503370867157134,0.006493350209499391,0.0025863324871251594,0.005531055416474228,0.001093591042259008,0.001091771019166993,0.0018127776635257053,0.0039782214142184335,0.0019837376747691,0.0009477665214388318,0.0006590389721831407,0.001173935368515857]	cam_08967_00477266742	2.42	2.45
08967	m	e	[0.008654443445495293,0.033956013359729226,0.026802195874263957,0.054115474194833015,0.021519341821839327,0.02942947769876762,0.039433056314991416,0.026672017294754078,0.013457015404627177,0.004401753107019465,0.0036067486486248837,0.0021855958693844726,0.001678181389694422,0.0022073355145861896,0.00585291286228561,0.015238583035057547,0.009676740090021044,0.005470112190545805,0.0012575610972297459,0.001818153625006642,0.0027645574809485067,0.0011606655830953855,0.0014835849356912437,0.0005150481002824119,0.0002558005886746327,0.0009341721833922476]	cam_08967_00247811646	7.42	7.48
08967	m	e	[0.0007578274361551176,0.0056105926281462,0.05079511704195643,0.014538845524675997,0.08746506301689239,0.03878456990473681,0.04973606057013328,0.01599370030835377,0.005540352061726697,0.0034484785767929117,0.004181260737483439,0.0021970760976039593,0.001973070493642977,0.0023586156277587453,0.005563464522194373,0.0233437468501227,0.014447330009452402,0.007454460197651855,0.0009724156238046506,0.0012888972548649536,0.005505503458748691,0.006028468545758472,0.0012817061389254034,0.0010692242203719875,0.00103421279149243,0.0012223658946035768]	cam_08967_00964533114	1.84	1.97
08967	m	e	[0.004273062418315789,0.02699873525232784,0.023846886620269018,0.036356907932519174,0.029277461868675348,0.02639225074347924,0.03946530242735228,0.0355307430277888,0.028403981256438542,0.010403728929852887,0.01103752451381456,0.006098634860834462,0.006096467497408486,0.004382861773644521,0.0037991898704177766,0.0024014527513824377,0.0021696823500067445,0.002446679123566287,0.0014801459028682574,0.0011857274068671558,0.0016644642345308568,0.0007144960336853975,0.0005288031091316035,0.0003626505833962725,0.00031738221946094367,0.0009316150273710268]	cam_08967_01874272815	2.33	2.39
08967	m	e	[0.002291906411587265,0.04178977555710662,0.01592262267761151,0.07812921602471247,0.028499123286706122,0.04009091297003333,0.08713520527860738,0.06237312441308847,0.01826540413424743,0.010375402164374166,0.00828908582907403,0.007249863953487469,0.009240135233704167,0.004328421833841387,0.003219804942881841,0.0018244731200773709,0.0012185569694710204,0.0037732166012821294,0.0019242754027733293,0.0014288459724743291,0.0017372638579439504,0.0015299777547741187,0.00044486497213177607,0.00034124771298707133,0.0002751962998379351,0.0012728290959455096]	cam_08967_00651805032	1.59	1.64
08967	m	e	[0.0023229133729157758,0.04148889402127188,0.016007230352941257,0.06815437903026698,0.041145312931113585,0.08159070754886372,0.030924955863708792,0.007319564374947348,0.0027574406283942324,0.001379948572834543,0.0017796263982342321,0.0008352153616714193,0.0008120670207689499,0.001943925710547427,0.0037867780187776467,0.0050961623015705025,0.006649067872591942,0.004272523950420151,0.0013735437709914684,0.0005957082711328174,0.00037957761578827603,0.00023774821343369032,0.0002893827507548804,0.00021628300389437847,0.00032487228452275077,0.0008348931534605447]	cam_08967_00478327122	2.41	2.44
08967	m	e	[0.0018264568545430318,0.02120198413489555,0.008085751076072708,0.04248961406635862,0.015634374990599963,0.022168046449883454,0.043142562490425605,0.06102525223280754,0.02138531563740729,0.01077883943430271,0.015513861435157015,0.015614719385338104,0.005217255820530377,0.0012024513832036724,0.00122601215744367,0.0010207600621126923,0.0012566482123043481,0.0033569457100137245,0.0010569984225444762,0.0006049484764292696,0.0008145960777753348,0.0013069759699989587,0.0005250402868043094,0.0005014727408521687,0.00037865901159562756,0.001064550812432891]	cam_08967_01637542124	2.77	2.8
08967	m	e	[0.004731570650588605,0.03648526686077998,0.018520205616286256,0.018442485721836693,0.02457272417737982,0.020246680969408393,0.012172367025029487,0.007099790784092298,0.004940798239909768,0.0023156071486535824,0.002001448995511008,0.0012183114940842676,0.0008755356435838703,0.0011959424618482447,0.005102793004042167,0.005182019184096817,0.004173281751383222,0.006433761225309861,0.0045398604779413095,0.004437160587231429,0.003772632947411514,0.002055152562262338,0.0012377644082761966,0.002289242704520014,0.0012740777650965694,0.001777109754218893]	cam_08967_00714874577	1.87	1.9
08967	m	e	[0.007781252007122034,0.03350315129392925,0.03178243286416382,0.03908829506900148,0.056652112647119286,0.02331043053960453,0.007309034138117878,0.003740991758264604,0.0010693366838350666,0.0006134801319243286,0.0006244763748865483,0.00027212913207518523,0.00027946031742178784,0.0006347321131851193,0.0020422894505850585,0.00242495382170695,0.002602263593412281,0.0012402794353309798,0.0015652096364646656,0.0018660275199756887,0.001406411556432573,0.001029327847222776,0.0011165481866719442,0.0004459482915334044,0.00020884288125512046,0.0009545691471787676]	cam_08967_01229853954	3.39	3.48
08967	m	e	[0.020370259847705446,0.058487389150649,0.035124790037913946,0.12990458674055191,0.10251447066077435,0.03855173615350834,0.06407197990069549,0.04153517230319509,0.012705835222587877,0.007018948424194791,0.0034938190723545147,0.003125293302062124,0.0021831161741266807,0.001834672093799666,0.002087224510133303,0.008286456064217221,0.011007687642690507,0.010963268862380306,0.0030860703016153887,0.0009761927881633514,0.0015646807779474158,0.002220453329141341,0.0007917960789284059,0.0008765615128197334,0.0012585056038946765,0.0015489990097581822]	cam_08967_00143311207	1.1	1.2
08967	m	e	[0.006909343023439149,0.022700492984037708,0.028971196287749027,0.03413460855805451,0.07377665222861589,0.06491643243247734,0.07095835222102496,0.015797482381309774,0.0067745864901015305,0.004419018609089208,0.0033748252936410417,0.0023313384558409323,0.0017430473671258872,0.0018124186569022642,0.0037257559671245544,0.015185866972595718,0.01146242557237491,0.0072985738540510625,0.0019360058596169759,0.0024357740274004577,0.0020238217996010714,0.00248703231448714,0.0009641273385402109,0.0005970899616759891,0.0005336120556175437,0.0013740111685712176]	cam_08967_00948982390	1.47	1.53
08967	m	a	[0.010055150197085206,0.008838831702562737,0.018939033214697962,0.01035126493654127,0.006951433784240781,0.009516431456926962,0.008794806351679285,0.006768954322139662,0.011479045666205882,0.025073561266859782,0.03601094995849241,0.011771822759461337,0.004250651162384542,0.012885722606310443,0.02957487188255538,0.008152839142953866,0.006734226168792835,0.006873892712783768,0.0022236094705080423,0.00030624974585953193,0.0002513797115577787,0.0012884322902449717,0.0022526104416067303,0.0002624538201266648,0.00018131780194589582,0.0008214468834674449]	cam_08967_00221215400	7.09	7.24
08967	m	a	[0.008260663365274498,0.017673275699815277,0.019572916653922138,0.025070590056133275,0.013357296367491472,0.01885921779024152,0.02484833590008742,0.04304718538842114,0.05920821495104222,0.020957693725247802,0.013222731823417546,0.008205107240022434,0.005792545584805662,0.021890039786341086,0.02505884526264457,0.011216151210402658,0.008395588957003739,0.0034204070900931273,0.003820259897752656,0.006674298846413137,0.0008326175809506965,0.0016555896854269744,0.000906381804426929,0.0006417935552980192,0.0007252104882874156,0.00122131527257903]	cam_08967_00759265912	2.86	2.92
08967	m	a	[0.005325860137237877,0.026530545666720674,0.023732880483840663,0.03312694046708183,0.02779297753241556,0.02916811759940969,0.05048280288806384,0.044420794364170665,0.0237154533227212,0.0058576216252711165,0.005205357160154406,0.002961059584965965,0.0033178162769799653,0.008888379150879483,0.01158010513216238,0.0042199712254569165,0.0022515728990186177,0.0026442435301389992,0.0006641453471874345,0.0009905472322349197,0.003838564177270937,0.001498009453091073,0.00027433047674540215,0.0003527585285283333,0.0005744820016747558,0.0008367819666123164]	cam_08967_00229337277	3.62	3.68
08967	m	a	[0.004898621048364709,0.015370176119612194,0.013923590981473206,0.026033472638184316,0.022077379594367737,0.021510459035297132,0.018621118692834334,0.054981112509926246,0.06271397249004297,0.024911372386679512,0.012029877823006376,0.006982598618573725,0.004312507670781869,0.02423805519675387,0.036257943082805645,0.010594154413953706,0.010216030047152935,0.004401687380356132,0.0015146720082127628,0.001848301683070761,0.001751166388106411,0.0008718998041666319,0.0009747033981033346,0.000555400960643841,0.0007528735155345917,0.0011564517402367957]	cam_08967_00009716999	3.73	3.81
